,F1-Micro,F1-Weighted,Precision-Micro,Precision-Weighted,Recall-Micro,Recall-Weighted
0,0.90234375,0.8560222022587268,0.90234375,0.8142242431640625,0.90234375,0.90234375
1,0.90234375,0.8560222022587268,0.90234375,0.8142242431640625,0.90234375,0.90234375
2,0.90234375,0.8560222022587268,0.90234375,0.8142242431640625,0.90234375,0.90234375
3,0.9058823529411765,0.8611474219317357,0.9058823529411765,0.8206228373702422,0.9058823529411765,0.9058823529411765
4,0.905511811023622,0.8606103989067482,0.905511811023622,0.8199516399032798,0.905511811023622,0.905511811023622
