,F1-Micro,F1-Weighted,Precision-Micro,Precision-Weighted,Recall-Micro,Recall-Weighted
0,0.8515625,0.783293776371308,0.8515625,0.72515869140625,0.8515625,0.8515625
1,0.8515625,0.783293776371308,0.8515625,0.72515869140625,0.8515625,0.8515625
2,0.8549019607843138,0.7880280230485428,0.8549019607843137,0.7308573625528642,0.8549019607843137,0.8549019607843137
3,0.8549019607843138,0.7880280230485428,0.8549019607843137,0.7308573625528642,0.8549019607843137,0.8549019607843137
4,0.8549019607843138,0.7880280230485428,0.8549019607843137,0.7308573625528642,0.8549019607843137,0.8549019607843137
